adaptive_cell_id,rental_count,seed_grid_x,seed_grid_y,growth_rings,x_centroid,y_centroid,seed_local_k_radius_m,radius_m,mean_rent,median_rent,mean_price_per_bedroom,member_rental_idx,centroid_lon,centroid_lat,cell_area_km2,crime_count_in_circle,violent_crime_count_in_circle,violent_crime_ratio_in_circle,restaurant_count_in_circle,subway_count_in_circle,crime_assignment_median_dist_m,restaurant_assignment_median_dist_m,subway_assignment_median_dist_m
ac_0248,3,144,74,9,627050.0,4834650.0,1147.1565666126412,1147.1565666126412,3278.3333333333335,4000.0,1572.7777777777776,"922,1153,456",-79.42446080335718,43.65399505757524,4.134235992791845,688,444,0.6453488372093024,79,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0249,3,163,75,3,628950.0,4834750.0,334.2452413704907,334.2452413704907,1616.6666666666667,1750.0,1616.6666666666667,"113,517,502",-79.40088410929025,43.65456798607627,0.35097835859961646,1164,800,0.6872852233676976,143,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0250,3,175,75,1,630150.0,4834750.0,141.87281873589086,141.87281873589086,2166.6666666666665,2500.0,2166.6666666666665,"174,194,64",-79.38600863690614,43.65435887448258,0.0632336523925782,169,124,0.7337278106508875,22,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0251,3,179,75,3,630550.0,4834750.0,428.05186367482054,428.05186367482054,1505.0,1500.0,1255.0,"580,658,461",-79.3810501817886,43.65428874063965,0.5756289890716492,494,370,0.7489878542510121,31,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0252,3,189,75,5,631550.0,4834750.0,498.6338525996166,498.6338525996166,1883.3333333333333,2300.0,1883.3333333333333,"245,578,1074",-79.36865412255801,43.65411246547474,0.7811121480995254,479,391,0.8162839248434238,8,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0253,3,154,76,7,628050.0,4834850.0,690.7185069127704,690.7185069127704,2126.6666666666665,1700.0,1346.6666666666667,"703,544,278",-79.41201709476887,43.655623609053436,1.498828897561592,761,410,0.5387647831800263,121,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0254,3,183,76,5,630950.0,4834850.0,503.96859185503706,503.96859185503706,2413.3333333333335,2250.0,1915.0,"350,462,1183",-79.37606748461054,43.655118435116485,0.7979153416230985,346,228,0.6589595375722543,13,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0255,3,171,77,3,629750.0,4834950.0,299.2729530265002,299.2729530265002,1766.6666666666667,1750.0,1766.6666666666667,"667,291,440",-79.39091903278842,43.65622889294242,0.281374548202024,274,152,0.5547445255474452,42,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0256,3,175,77,5,630150.0,4834950.0,519.5577808845904,519.5577808845904,2146.6666666666665,1550.0,1481.6666666666667,"491,1016,137",-79.38596041179558,43.65615896971839,0.8480424246762408,106,82,0.7735849056603774,19,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0257,3,122,78,3,624850.0,4835050.0,304.6324910125544,304.6324910125544,3685.0,3575.0,1586.9444444444443,"603,1152,1087",-79.45164043607622,43.657968078727436,0.29154279715626297,516,340,0.6589147286821705,30,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0258,3,165,78,9,629150.0,4835050.0,949.9612828202226,949.9612828202226,2031.6666666666667,1700.0,1465.8333333333333,"739,613,582",-79.39833306846101,43.65723342748388,2.835056270719741,314,140,0.445859872611465,30,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0259,3,200,78,3,632650.0,4835050.0,366.41142324736836,366.41142324736836,3213.3333333333335,3595.0,2015.0,"179,1150,1140",-79.35494486104983,43.656617112114716,0.4217818450308595,186,74,0.3978494623655914,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0260,3,93,79,9,621950.0,4835150.0,922.5521514971158,922.5521514971158,2148.3333333333335,2000.0,1590.8333333333333,"949,702,207",-79.48757044190707,43.65934960097164,2.6738172742160278,616,272,0.44155844155844154,42,2,673.7528577394792,290.34015792032005,394.39759579881957
ac_0261,3,73,81,6,619950.0,4835350.0,619.2769677725329,619.2769677725329,2693.3333333333335,2830.0,1738.3333333333333,"1106,1080,852",-79.51232176684846,43.66147524828917,1.204813232197599,357,134,0.3753501400560224,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0262,3,192,82,6,631850.0,4835450.0,733.6775122593867,733.6775122593867,2266.6666666666665,2100.0,1800.0,"389,1082,516",-79.36476431764787,43.66035958604958,1.6910649507264146,593,390,0.657672849915683,22,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0263,3,210,82,6,633650.0,4835450.0,581.1821317325488,581.1821317325488,2356.6666666666665,2195.0,2356.6666666666665,"736,597,325",-79.34244942657088,43.66003810900067,1.0611441394256957,372,178,0.478494623655914,29,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0264,3,174,83,2,630050.0,4835550.0,169.61712570742156,169.61712570742156,2316.6666666666665,2250.0,2316.6666666666665,"23,108,162",-79.38705547424078,43.661576755998865,0.09038352430133319,185,121,0.654054054054054,10,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0265,3,177,83,2,630350.0,4835550.0,251.87462675854078,251.87462675854078,2475.0,2200.0,1891.6666666666667,"230,1133,537",-79.3833361838112,43.6615242029488,0.19930523794075244,697,578,0.8292682926829268,8,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0266,3,66,84,22,619250.0,4835650.0,2441.8529469575924,2441.8529469575924,2915.6666666666665,2795.0,1907.8333333333333,"615,701,959",-79.520934340867,43.66428820251162,18.732204286996836,482,96,0.1991701244813278,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0267,3,122,84,3,624850.0,4835650.0,435.77570661262746,435.77570661262746,2148.3333333333335,2000.0,1715.0,"1095,255,1084",-79.45150161206546,43.663368530266716,0.5965899103871599,658,397,0.6033434650455927,43,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0268,3,181,84,3,630750.0,4835650.0,327.34349425605603,327.34349425605603,3133.3333333333335,3200.0,1933.3333333333333,"205,711,183",-79.37835291360746,43.66235398723615,0.3366334753734117,237,166,0.70042194092827,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0269,3,217,84,10,634350.0,4835650.0,1163.6433098440375,1163.6433098440375,2620.6666666666665,2475.0,1576.8333333333333,"833,1012,896",-79.33372171837495,43.6617119606703,4.253923020672237,693,430,0.6204906204906205,42,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0270,3,155,85,7,628150.0,4835750.0,809.7118995516163,809.7118995516163,2357.096666666667,2349.0,2357.096666666667,"612,625,637",-79.41056371006201,43.66370689746403,2.0597329480898594,958,580,0.605427974947808,121,2,673.7528577394792,290.34015792032005,394.39759579881957
ac_0271,3,185,86,5,631150.0,4835850.0,501.60096606378676,501.60096606378676,2226.6666666666665,2380.0,2226.6666666666665,"774,387,39",-79.3733452039468,43.664083592601784,0.790435798814145,0,0,0.0,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0272,3,141,87,6,626750.0,4835950.0,722.1845856766172,722.1845856766172,2347.6666666666665,2400.0,1425.3333333333333,"363,475,627",-79.42787435400008,43.66574711432113,1.6384994573739575,408,227,0.5563725490196079,24,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0273,3,175,87,2,630150.0,4835950.0,288.8525803277089,288.8525803277089,2350.0,2400.0,2350.0,"116,99,1111",-79.38571921919379,43.66515943672178,0.26212133767595286,0,0,0.0,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0274,3,178,87,1,630450.0,4835950.0,127.5802799127765,127.5802799127765,2188.2633333333333,2079.0,2188.2633333333333,"714,786,1135",-79.38199971002965,43.66510683677887,0.05113484855203114,313,242,0.7731629392971247,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0275,3,125,88,2,625150.0,4836050.0,216.31569509690786,216.31569509690786,2350.0,2400.0,1833.3333333333333,"1009,638,1144",-79.4476893022305,43.66691836410283,0.1470029112392715,441,296,0.671201814058957,6,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0276,3,133,88,7,625950.0,4836050.0,904.0099609589216,904.0099609589216,2766.6666666666665,2500.0,1277.7777777777778,"470,384,971",-79.43777004547069,43.666783201515415,2.567416360549618,385,210,0.5454545454545454,8,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0277,3,163,88,4,628950.0,4836050.0,519.7022413267732,519.7022413267732,2290.0,2695.0,2290.0,"220,853,1154",-79.4005734529469,43.666268679119874,0.8485140781462335,240,143,0.5958333333333333,12,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0278,3,180,88,2,630650.0,4836050.0,219.46968382831272,219.46968382831272,2881.3333333333335,1949.0,1792.4444444444443,"796,188,912",-79.3794958248989,43.66597174606012,0.15132091150913288,233,169,0.7253218884120172,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0279,3,94,90,17,622050.0,4836250.0,1898.4374336254039,1898.4374336254039,2633.3333333333335,2500.0,1138.888888888889,"941,823,1149",-79.48608181314515,43.66923416934393,11.322503151250663,1644,1069,0.6502433090024331,52,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0280,3,171,90,2,629750.0,4836250.0,246.75976441653802,246.75976441653802,2339.6666666666665,2525.0,2339.6666666666665,"273,246,616",-79.39060642294434,43.667929525468665,0.1912927746760197,125,62,0.496,7,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0281,3,178,90,1,630450.0,4836250.0,118.33379491133773,118.33379491133773,1941.0,1975.0,1941.0,"664,835,369",-79.38192716385754,43.667806968967675,0.04399136698516909,198,117,0.5909090909090909,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0282,3,180,90,2,630650.0,4836250.0,166.76679494906352,166.76679494906352,1735.2233333333334,1480.0,1735.2233333333334,"1126,159,267",-79.37944738562041,43.667771831837676,0.08737134818842843,39,17,0.4358974358974359,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0283,3,174,91,2,630050.0,4836350.0,261.1024701522633,261.1024701522633,2233.0,2099.0,2233.0,"232,72,914",-79.38686262352361,43.66877712785965,0.21417650810961592,713,544,0.7629733520336606,34,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0284,3,183,91,2,630950.0,4836350.0,272.6788518333735,272.6788518333735,1866.6666666666667,1950.0,1866.6666666666667,"233,22,1013",-79.37570344982633,43.6686190663308,0.23358921436148972,105,59,0.5619047619047619,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0285,3,187,91,1,631350.0,4836350.0,137.5272373095364,137.5272373095364,2050.0,2000.0,2050.0,"639,635,821",-79.3707438462859,43.668548467238196,0.059419269783762954,552,301,0.5452898550724637,23,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0286,3,124,92,8,625050.0,4836450.0,1058.838534049364,1058.838534049364,2383.3333333333335,1650.0,1383.3333333333333,"1160,77,501",-79.44883647810454,43.67053549027749,3.522162175448316,796,573,0.7198492462311558,24,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0287,3,159,93,3,628550.0,4836550.0,287.5196698061747,287.5196698061747,2189.5833333333335,2168.75,2189.5833333333335,"689,1029,1004",-79.40541377873538,43.670838251647695,0.2597078008369487,95,58,0.6105263157894737,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0288,3,168,93,5,629450.0,4836550.0,541.7174772429578,541.7174772429578,1966.6666666666667,2000.0,1966.6666666666667,"201,1019,303",-79.39425412128836,43.67068199523937,0.9219249476311687,323,114,0.35294117647058826,27,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0289,3,181,93,1,630750.0,4836550.0,133.4038062987066,133.4038062987066,2447.0,2215.0,1792.6666666666667,"538,681,862",-79.37813477531058,43.670454368978525,0.05590959095975789,75,46,0.6133333333333333,6,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0290,3,239,93,9,636550.0,4836550.0,914.4980593975602,914.4980593975602,1756.6666666666667,2050.0,1756.6666666666667,"734,577,837",-79.30622003290996,43.669411125319556,2.6273349868845224,885,552,0.6237288135593221,63,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0291,3,140,94,8,626650.0,4836650.0,934.5966409772055,934.5966409772055,2864.1800000000003,2472.54,1836.4022222222222,"268,680,666",-79.42894986457188,43.67206461377562,2.744089703897973,367,196,0.5340599455040872,11,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0292,3,183,94,3,630950.0,4836650.0,349.0713784535534,349.0713784535534,3166.6666666666665,2950.0,1675.0,"439,1156,1085",-79.37563061250013,43.671319188440926,0.3828056637396043,299,192,0.6421404682274248,8,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0293,3,154,95,5,628050.0,4836750.0,632.7344653879162,632.7344653879162,1999.6666666666667,2100.0,1533.1666666666667,"677,447,1167",-79.41156613944773,43.672724702725674,1.2577457410750044,258,107,0.41472868217054265,25,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0294,3,187,95,7,631350.0,4836750.0,925.1909121135654,925.1909121135654,3198.3333333333335,3295.0,1882.7777777777776,"547,1022,1180",-79.37064643137913,43.67214862092284,2.6891348997036597,163,83,0.50920245398773,0,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0295,3,210,95,9,633650.0,4836750.0,945.8159065397547,945.8159065397547,1525.0,1300.0,1525.0,"136,164,519",-79.34212735990072,43.671738450887396,2.810367405764767,902,561,0.6219512195121951,46,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0296,3,176,96,7,630250.0,4836850.0,896.2894965242418,896.2894965242418,2290.6666666666665,2275.0,2290.6666666666665,"911,1103,455",-79.3842620461449,43.673242319149736,2.5237508995112927,232,103,0.44396551724137934,13,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0297,3,200,96,4,632650.0,4836850.0,588.53126454025,588.53126454025,2274.8766666666666,2390.63,1875.71,"784,1050,700",-79.35450228491123,43.67281769038956,1.0881504608416526,425,244,0.5741176470588235,46,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0298,3,162,97,6,628850.0,4836950.0,616.3319306291414,616.3319306291414,2332.6666666666665,1800.0,1766.1666666666667,"485,838,1056",-79.4015983106322,43.67438649434459,1.1933812463924305,295,168,0.5694915254237288,20,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0299,3,260,99,2,638650.0,4837150.0,240.0289185758788,240.0289185758788,2198.3333333333335,2295.0,1815.8333333333333,"901,973,771",-79.28002864909436,43.67442222772902,0.18099934765909176,175,91,0.52,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0300,3,228,100,8,635450.0,4837250.0,846.0314352147586,846.0314352147586,1532.3333333333333,1350.0,1532.3333333333333,"946,845,851",-79.3196829199464,43.67591256107946,2.248655226995565,1365,849,0.621978021978022,63,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0301,3,126,101,9,625250.0,4837350.0,931.3972095560412,931.3972095560412,1683.0,1600.0,1349.6666666666667,"178,872,877",-79.44614745478796,43.67860244013122,2.725334020784667,656,437,0.6661585365853658,48,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0302,3,196,102,6,632250.0,4837450.0,571.0850543281053,571.0850543281053,2108.6666666666665,2099.0,2108.6666666666665,"917,869,898",-79.35931503684007,43.67828919473532,1.0245931824078638,528,323,0.6117424242424242,29,2,673.7528577394792,290.34015792032005,394.39759579881957
ac_0303,3,139,103,4,626550.0,4837550.0,449.88281366452946,449.88281366452946,1981.6666666666667,1850.0,1673.3333333333333,"868,828,1034",-79.42997863257322,43.68018222592298,0.6358412189367315,445,266,0.597752808988764,50,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0304,3,255,103,9,638150.0,4837550.0,1192.2962693694342,1192.2962693694342,1731.6666666666667,1600.0,1349.1666666666667,"378,289,660",-79.28612598620849,43.67811536720586,4.465995106201201,433,213,0.49191685912240185,27,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0305,3,149,104,2,627550.0,4837650.0,187.452796772217,187.452796772217,2316.6666666666665,2400.0,1566.6666666666667,"586,910,279",-79.4175532849393,43.68091123353721,0.11039101373507842,154,84,0.5454545454545454,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0306,3,154,104,4,628050.0,4837650.0,383.1917397172516,383.1917397172516,2698.3333333333335,2750.0,1831.6666666666667,"892,907,997",-79.41135239040392,43.68082520155325,0.461298614215053,65,29,0.4461538461538462,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0307,3,164,104,3,629050.0,4837650.0,356.7897875583726,356.7897875583726,2130.4566666666665,2195.0,2130.4566666666665,"679,903,606",-79.3989506840137,43.68065212886978,0.3999214540023643,136,52,0.38235294117647056,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0308,3,244,104,8,637050.0,4837650.0,906.4820330995844,906.4820330995844,1973.0,1850.0,1973.0,"708,891,592",-79.29974109932809,43.67921913283683,2.5814770825493762,410,259,0.6317073170731707,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0309,3,216,106,10,634250.0,4837850.0,1034.3500622137628,1034.3500622137628,3033.3333333333335,2100.0,2216.6666666666665,"1157,1190,1083",-79.33441380985437,43.68153051221525,3.3611273090772658,1177,789,0.6703483432455395,92,3,673.7528577394792,290.34015792032005,394.39759579881957
ac_0310,3,146,107,1,627250.0,4837950.0,137.34060150256812,137.34060150256812,2650.0,2250.0,2066.6666666666665,"814,980,704",-79.42120300997216,43.68366286774595,0.05925810551229983,227,130,0.5726872246696035,24,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0311,3,153,108,4,627950.0,4838050.0,439.04456641458853,439.04456641458853,3137.6666666666665,2393.0,2351.0,"918,710,722",-79.41249761302238,43.684442654736294,0.6055738123913474,188,114,0.6063829787234043,0,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0312,3,72,109,17,619850.0,4838150.0,1706.9022976606132,1706.9022976606132,2253.3333333333335,2450.0,1845.0,"953,825,938",-79.5129392672416,43.686694148345595,9.153078745649859,1768,977,0.5526018099547512,13,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0313,3,146,109,6,627250.0,4838150.0,775.9926556627688,775.9926556627688,2553.0,2669.0,1887.4444444444443,"695,794,672",-79.42115578793042,43.68546298459367,1.8917558887720798,36,8,0.2222222222222222,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0314,3,159,109,5,628550.0,4838150.0,529.209094741421,529.209094741421,2438.3333333333335,2450.0,2438.3333333333335,"1162,1073,1119",-79.40503227221339,43.68523909162265,0.87984155727833,50,16,0.32,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0315,3,167,110,2,629350.0,4838250.0,260.48537339848184,260.48537339848184,2300.0,2350.0,1800.0,"772,715,676",-79.39508619965598,43.686000228260525,0.21316532316363151,112,57,0.5089285714285714,25,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0316,3,170,110,2,629650.0,4838250.0,193.62169888556713,193.62169888556713,2795.0,2758.0,2258.8333333333335,"634,960,614",-79.39136538586173,43.68594791334575,0.11777630512451957,317,171,0.5394321766561514,18,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0317,3,200,112,2,632650.0,4838450.0,259.160863331199,259.160863331199,2600.0,2575.0,2158.3333333333335,"878,738,805",-79.35410857385124,43.68721816270052,0.21100303822732044,287,187,0.6515679442508711,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0318,3,114,113,4,624050.0,4838550.0,420.40206471950336,420.40206471950336,2798.0,2200.0,1543.5,"893,1023,596",-79.46075314103263,43.68960471972793,0.5552384757486728,481,308,0.6403326403326404,6,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0319,3,153,113,9,627950.0,4838550.0,1039.4481684907846,1039.4481684907846,2309.0,1850.0,2309.0,"112,724,915",-79.41237889565114,43.68894292616151,3.394341620778307,108,22,0.2037037037037037,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0320,3,203,113,16,632950.0,4838550.0,1611.5643459127157,1611.5643459127157,2242.6666666666665,2249.0,2242.6666666666665,"747,929,983",-79.3503630883285,43.68806453931573,8.159154816566089,689,462,0.6705370101596516,25,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0321,3,243,114,7,636950.0,4838650.0,711.6973085530261,711.6973085530261,2383.3333333333335,2250.0,1908.3333333333333,"1032,826,836",-79.30072708122036,43.688237620177,1.5912577051067867,586,364,0.621160409556314,31,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0322,3,266,114,18,639250.0,4838650.0,1779.374494157863,1779.374494157863,2285.0,1995.0,1380.5555555555557,"804,624,458",-79.27220141422264,43.687809881258865,9.946827691777743,1038,590,0.5684007707129094,16,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0323,3,105,115,8,623150.0,4838750.0,779.3509424611384,779.3509424611384,1750.0,1800.0,1441.6666666666667,"43,1101,902",-79.47187094552989,43.691554693396206,1.9081653378631211,898,570,0.6347438752783965,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0324,3,123,115,4,624950.0,4838750.0,458.1020226426267,458.1020226426267,2211.0,2239.0,2211.0,"783,777,948",-79.4495433251427,43.691253953869094,0.6592866645307238,409,302,0.7383863080684596,5,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0325,3,32,116,8,615850.0,4838850.0,809.8599576653487,809.8599576653487,2803.3333333333335,2925.0,1803.3333333333333,"886,829,645",-79.56240381177568,43.69362977958787,2.0604862729617586,2130,934,0.4384976525821596,24,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0326,3,96,116,14,622250.0,4838850.0,1515.8157973268205,1515.8157973268205,2062.6666666666665,1900.0,2062.6666666666665,"920,1186,706",-79.48301219239784,43.69260351181939,7.2184296848978935,1121,738,0.6583407671721677,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0327,3,169,116,3,629550.0,4838850.0,396.619890199815,396.619890199815,2118.3333333333335,2195.0,2118.3333333333335,"981,1129,855",-79.39246139954012,43.691365636523365,0.4941955752240909,75,31,0.41333333333333333,16,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0328,3,44,118,16,617050.0,4839050.0,1915.4596064811856,1915.4596064811856,2288.3333333333335,2575.0,1397.5,"816,753,180",-79.54747410568424,43.69524177213292,11.526457905685666,1162,554,0.47676419965576594,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0329,3,117,118,8,624350.0,4839050.0,980.9840202023033,980.9840202023033,2233.443333333333,1905.33,1734.2766666666666,"644,607,919",-79.4569165785847,43.69405490221001,3.0232477521500174,407,242,0.5945945945945946,10,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0330,3,165,119,2,629150.0,4839150.0,211.7754812744534,211.7754812744534,2166.3333333333335,2200.0,2166.3333333333335,"788,1064,1007",-79.397351015197,43.69413546227161,0.14089683172181097,129,73,0.5658914728682171,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0331,3,143,122,6,626950.0,4839450.0,820.3853010979698,820.3853010979698,2484.96,2380.88,1988.46,"631,765,743",-79.42457029847526,43.69721509485672,2.114392519587032,170,37,0.21764705882352942,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0332,3,159,122,8,628550.0,4839450.0,773.2960820919368,773.2960820919368,2883.3333333333335,2500.0,2266.6666666666665,"733,887,1046",-79.40472208977538,43.69693974531954,1.878631033889612,63,12,0.19047619047619047,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0333,3,242,122,3,636850.0,4839450.0,298.2753317410138,298.2753317410138,1895.0,2335.0,1895.0,"652,397,913",-79.30176413143121,43.69545608459953,0.27950176035010743,552,366,0.6630434782608695,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0334,3,246,122,20,637250.0,4839450.0,2846.5879765237014,2846.5879765237014,1842.8266666666666,2150.0,1842.8266666666666,"1112,565,790",-79.2968025030856,43.69538224169226,25.45652353194782,1948,1327,0.6812114989733059,11,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0335,3,128,123,6,625450.0,4839550.0,590.0912500736735,590.0912500736735,2606.0,2384.0,1829.3333333333333,"1091,797,663",-79.4431549550969,43.698370171962935,1.0939267001354054,1052,662,0.629277566539924,16,1,673.7528577394792,290.34015792032005,394.39759579881957
ac_0336,3,173,123,3,629950.0,4839550.0,280.40968557920314,280.40968557920314,2600.6666666666665,2477.0,2096.5,"1172,651,951",-79.38733101188525,43.697596030102346,0.24702214784880164,142,59,0.4154929577464789,14,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0337,3,186,123,14,631250.0,4839550.0,1571.2504598411156,1571.2504598411156,1963.3333333333333,1845.0,1963.3333333333333,"861,1021,817",-79.37120451316048,43.697367315718154,7.756051931498687,333,95,0.2852852852852853,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0338,3,168,124,2,629450.0,4839650.0,196.87608749590066,196.87608749590066,2546.6666666666665,2500.0,2059.1666666666665,"688,726,716",-79.3935095259192,43.69858343579116,0.12176874018079845,125,57,0.456,1,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0339,3,141,129,2,626750.0,4840150.0,238.8723107401802,238.8723107401802,2361.3333333333335,2310.0,2361.3333333333335,"1098,727,789",-79.42688658208118,43.70354968031098,0.17925921661574484,256,87,0.33984375,26,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0340,3,145,129,3,627150.0,4840150.0,306.6450880455803,306.6450880455803,2748.3333333333335,2900.0,1749.1666666666667,"989,854,1170",-79.42192397555719,43.70348125860103,0.29540775861478735,89,43,0.48314606741573035,0,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0341,3,150,129,8,627650.0,4840150.0,885.2337038110973,885.2337038110973,2733.0,1969.0,2017.1666666666667,"745,1132,609",-79.41572074204102,43.70339542860509,2.4618736155453367,191,36,0.18848167539267016,9,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0342,3,100,131,19,622650.0,4840350.0,2281.9288664370706,2281.9288664370706,2496.0,2399.0,1646.1666666666667,"1188,841,748",-79.4777087322559,43.70603874367357,16.35889922838325,1300,675,0.5192307692307693,15,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0343,3,159,131,5,628550.0,4840350.0,590.5732935764663,590.5732935764663,2181.3333333333335,2250.0,2181.3333333333335,"693,674,809",-79.40450723856507,43.70504018276122,1.095714680015854,146,71,0.4863013698630137,13,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0344,3,165,131,2,629150.0,4840350.0,196.9517693453198,196.9517693453198,2031.6666666666667,1950.0,2031.6666666666667,"1168,930,934",-79.39706323175773,43.704936009231666,0.12186237729938079,192,120,0.625,21,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0345,3,167,132,1,629350.0,4840450.0,106.19060041017805,106.19060041017805,2760.6666666666665,2500.0,2188.1666666666665,"686,685,723",-79.39455787876632,43.7058012205355,0.03542599242099298,84,46,0.5476190476190477,3,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0346,3,169,132,3,629550.0,4840450.0,285.9179742328571,285.9179742328571,3128.3333333333335,2535.0,2311.6666666666665,"599,787,1122",-79.39207651941062,43.70576633340884,0.25682233426522977,92,44,0.4782608695652174,18,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0347,3,224,132,11,635050.0,4840450.0,1265.7962909779656,1265.7962909779656,2161.6666666666665,2385.0,1450.5555555555557,"497,755,1137",-79.32384090957423,43.70478583844476,5.033586199482501,237,146,0.6160337552742616,2,0,673.7528577394792,290.34015792032005,394.39759579881957
ac_0348,3,140,134,10,626650.0,4840650.0,1059.0248107752032,1059.0248107752032,1816.6666666666667,1750.0,1350.0,"1078,226,416",-79.42800960915109,43.7080670423203,3.5234015609238307,460,67,0.14565217391304347,9,0,673.7528577394792,290.34015792032005,394.39759579881957
