grid_id,grid_ix,grid_iy,crime,rentals,restaurants,subway,total_points,x_min,x_max,y_min,y_max,x_centroid,y_centroid,centroid_lon,centroid_lat,cell_area_km2
g_56_45,56,45,74.0,0.0,0.0,0.0,74.0,637500.0,638000.0,4849500.0,4850000.0,637750.0,4849750.0,-79.28796019399935,43.78798858476855,0.25
g_56_46,56,46,35.0,0.0,0.0,0.0,35.0,637500.0,638000.0,4850000.0,4850500.0,637750.0,4850250.0,-79.28783170279351,43.79248849211016,0.25
g_56_47,56,47,26.0,0.0,0.0,0.0,26.0,637500.0,638000.0,4850500.0,4851000.0,637750.0,4850750.0,-79.28770318177622,43.79698839559356,0.25
g_56_48,56,48,57.0,0.0,5.0,0.0,62.0,637500.0,638000.0,4851000.0,4851500.0,637750.0,4851250.0,-79.28757463093922,43.80148829521863,0.25
g_56_49,56,49,154.0,0.0,41.0,0.0,195.0,637500.0,638000.0,4851500.0,4852000.0,637750.0,4851750.0,-79.28744605027421,43.805988190985246,0.25
g_56_50,56,50,73.0,0.0,1.0,0.0,74.0,637500.0,638000.0,4852000.0,4852500.0,637750.0,4852250.0,-79.28731743977292,43.81048808289333,0.25
g_56_51,56,51,38.0,0.0,0.0,0.0,38.0,637500.0,638000.0,4852500.0,4853000.0,637750.0,4852750.0,-79.28718879942706,43.814987970942724,0.25
g_56_52,56,52,30.0,0.0,1.0,0.0,31.0,637500.0,638000.0,4853000.0,4853500.0,637750.0,4853250.0,-79.28706012922832,43.81948785513335,0.25
g_56_53,56,53,41.0,0.0,0.0,0.0,41.0,637500.0,638000.0,4853500.0,4854000.0,637750.0,4853750.0,-79.28693142916843,43.82398773546508,0.25
g_56_54,56,54,34.0,0.0,0.0,0.0,34.0,637500.0,638000.0,4854000.0,4854500.0,637750.0,4854250.0,-79.28680269923908,43.82848761193783,0.25
g_57_19,57,19,33.0,0.0,7.0,0.0,40.0,638000.0,638500.0,4836500.0,4837000.0,638250.0,4836750.0,-79.28509104993121,43.670896775680106,0.25
g_57_20,57,20,40.0,0.0,6.0,0.0,46.0,638000.0,638500.0,4837000.0,4837500.0,638250.0,4837250.0,-79.28496286809482,43.67539676879002,0.25
g_57_21,57,21,92.0,1.0,12.0,0.0,105.0,638000.0,638500.0,4837500.0,4838000.0,638250.0,4837750.0,-79.28483465655397,43.67989675804247,0.25
g_57_22,57,22,50.0,0.0,0.0,0.0,50.0,638000.0,638500.0,4838000.0,4838500.0,638250.0,4838250.0,-79.28470641530043,43.6843967434374,0.25
g_57_23,57,23,135.0,0.0,1.0,0.0,136.0,638000.0,638500.0,4838500.0,4839000.0,638250.0,4838750.0,-79.28457814432598,43.688896724974626,0.25
g_57_24,57,24,263.0,0.0,2.0,0.0,265.0,638000.0,638500.0,4839000.0,4839500.0,638250.0,4839250.0,-79.28444984362235,43.69339670265407,0.25
g_57_25,57,25,296.0,0.0,0.0,0.0,296.0,638000.0,638500.0,4839500.0,4840000.0,638250.0,4839750.0,-79.28432151318135,43.69789667647563,0.25
g_57_26,57,26,9.0,0.0,0.0,0.0,9.0,638000.0,638500.0,4840000.0,4840500.0,638250.0,4840250.0,-79.28419315299473,43.70239664643917,0.25
g_57_27,57,27,13.0,0.0,0.0,0.0,13.0,638000.0,638500.0,4840500.0,4841000.0,638250.0,4840750.0,-79.28406476305426,43.70689661254458,0.25
g_57_28,57,28,124.0,0.0,1.0,0.0,125.0,638000.0,638500.0,4841000.0,4841500.0,638250.0,4841250.0,-79.28393634335167,43.71139657479177,0.25
g_57_29,57,29,115.0,0.0,0.0,0.0,115.0,638000.0,638500.0,4841500.0,4842000.0,638250.0,4841750.0,-79.28380789387874,43.715896533180604,0.25
g_57_30,57,30,63.0,0.0,0.0,0.0,63.0,638000.0,638500.0,4842000.0,4842500.0,638250.0,4842250.0,-79.2836794146272,43.720396487710964,0.25
g_57_31,57,31,73.0,0.0,6.0,0.0,79.0,638000.0,638500.0,4842500.0,4843000.0,638250.0,4842750.0,-79.28355090558883,43.72489643838275,0.25
g_57_32,57,32,234.0,0.0,5.0,0.0,239.0,638000.0,638500.0,4843000.0,4843500.0,638250.0,4843250.0,-79.28342236675533,43.72939638519585,0.25
g_57_33,57,33,12.0,0.0,1.0,0.0,13.0,638000.0,638500.0,4843500.0,4844000.0,638250.0,4843750.0,-79.28329379811846,43.733896328150145,0.25
g_57_34,57,34,25.0,0.0,0.0,0.0,25.0,638000.0,638500.0,4844000.0,4844500.0,638250.0,4844250.0,-79.28316519966995,43.73839626724552,0.25
g_57_35,57,35,39.0,0.0,0.0,0.0,39.0,638000.0,638500.0,4844500.0,4845000.0,638250.0,4844750.0,-79.28303657140157,43.74289620248185,0.25
g_57_36,57,36,175.0,0.0,1.0,0.0,176.0,638000.0,638500.0,4845000.0,4845500.0,638250.0,4845250.0,-79.282907913305,43.74739613385905,0.25
g_57_37,57,37,35.0,0.0,0.0,0.0,35.0,638000.0,638500.0,4845500.0,4846000.0,638250.0,4845750.0,-79.28277922537201,43.751896061377,0.25
g_57_38,57,38,44.0,0.0,0.0,0.0,44.0,638000.0,638500.0,4846000.0,4846500.0,638250.0,4846250.0,-79.28265050759428,43.756395985035574,0.25
g_57_39,57,39,65.0,0.0,1.0,0.0,66.0,638000.0,638500.0,4846500.0,4847000.0,638250.0,4846750.0,-79.28252175996357,43.76089590483466,0.25
g_57_40,57,40,254.0,0.0,5.0,0.0,259.0,638000.0,638500.0,4847000.0,4847500.0,638250.0,4847250.0,-79.28239298247159,43.76539582077415,0.25
g_57_41,57,41,167.0,0.0,3.0,0.0,170.0,638000.0,638500.0,4847500.0,4848000.0,638250.0,4847750.0,-79.28226417511004,43.76989573285394,0.25
g_57_42,57,42,57.0,0.0,4.0,0.0,61.0,638000.0,638500.0,4848000.0,4848500.0,638250.0,4848250.0,-79.28213533787064,43.77439564107391,0.25
g_57_43,57,43,75.0,0.0,4.0,0.0,79.0,638000.0,638500.0,4848500.0,4849000.0,638250.0,4848750.0,-79.28200647074509,43.77889554543394,0.25
g_57_44,57,44,24.0,0.0,1.0,0.0,25.0,638000.0,638500.0,4849000.0,4849500.0,638250.0,4849250.0,-79.28187757372511,43.783395445933934,0.25
g_57_45,57,45,37.0,0.0,1.0,0.0,38.0,638000.0,638500.0,4849500.0,4850000.0,638250.0,4849750.0,-79.2817486468024,43.78789534257377,0.25
g_57_46,57,46,23.0,0.0,0.0,0.0,23.0,638000.0,638500.0,4850000.0,4850500.0,638250.0,4850250.0,-79.28161968996862,43.79239523535333,0.25
g_57_47,57,47,33.0,0.0,0.0,0.0,33.0,638000.0,638500.0,4850500.0,4851000.0,638250.0,4850750.0,-79.28149070321552,43.7968951242725,0.25
g_57_48,57,48,34.0,0.0,0.0,0.0,34.0,638000.0,638500.0,4851000.0,4851500.0,638250.0,4851250.0,-79.28136168653475,43.80139500933119,0.25
g_57_49,57,49,39.0,0.0,0.0,0.0,39.0,638000.0,638500.0,4851500.0,4852000.0,638250.0,4851750.0,-79.28123263991803,43.80589489052926,0.25
g_57_50,57,50,43.0,0.0,1.0,0.0,44.0,638000.0,638500.0,4852000.0,4852500.0,638250.0,4852250.0,-79.28110356335702,43.81039476786661,0.25
g_57_51,57,51,14.0,0.0,0.0,0.0,14.0,638000.0,638500.0,4852500.0,4853000.0,638250.0,4852750.0,-79.28097445684341,43.81489464134313,0.25
g_57_52,57,52,30.0,0.0,0.0,0.0,30.0,638000.0,638500.0,4853000.0,4853500.0,638250.0,4853250.0,-79.28084532036888,43.81939451095871,0.25
g_57_53,57,53,36.0,0.0,0.0,0.0,36.0,638000.0,638500.0,4853500.0,4854000.0,638250.0,4853750.0,-79.2807161539251,43.823894376713234,0.25
g_57_54,57,54,34.0,0.0,0.0,0.0,34.0,638000.0,638500.0,4854000.0,4854500.0,638250.0,4854250.0,-79.28058695750376,43.82839423860659,0.25
g_58_20,58,20,78.0,0.0,0.0,0.0,78.0,638500.0,639000.0,4837000.0,4837500.0,638750.0,4837250.0,-79.27876295631826,43.675303553833785,0.25
g_58_21,58,21,45.0,0.0,0.0,0.0,45.0,638500.0,639000.0,4837500.0,4838000.0,638750.0,4837750.0,-79.27863428184568,43.67980352852562,0.25
g_58_22,58,22,40.0,0.0,1.0,0.0,41.0,638500.0,639000.0,4838000.0,4838500.0,638750.0,4838250.0,-79.27850557755323,43.684303499357725,0.25
g_58_23,58,23,29.0,0.0,1.0,0.0,30.0,638500.0,639000.0,4838500.0,4839000.0,638750.0,4838750.0,-79.27837684343268,43.68880346633003,0.25
g_58_24,58,24,166.0,0.0,6.0,0.0,172.0,638500.0,639000.0,4839000.0,4839500.0,638750.0,4839250.0,-79.27824807947574,43.69330342944237,0.25
g_58_25,58,25,171.0,0.0,0.0,0.0,171.0,638500.0,639000.0,4839500.0,4840000.0,638750.0,4839750.0,-79.2781192856742,43.697803388694666,0.25
g_58_26,58,26,138.0,0.0,0.0,0.0,138.0,638500.0,639000.0,4840000.0,4840500.0,638750.0,4840250.0,-79.27799046201974,43.7023033440868,0.25
g_58_27,58,27,164.0,0.0,0.0,0.0,164.0,638500.0,639000.0,4840500.0,4841000.0,638750.0,4840750.0,-79.27786160850413,43.706803295618656,0.25
g_58_28,58,28,25.0,0.0,0.0,1.0,26.0,638500.0,639000.0,4841000.0,4841500.0,638750.0,4841250.0,-79.27773272511907,43.7113032432901,0.25
g_58_29,58,29,22.0,0.0,0.0,0.0,22.0,638500.0,639000.0,4841500.0,4842000.0,638750.0,4841750.0,-79.2776038118563,43.71580318710103,0.25
g_58_30,58,30,9.0,0.0,0.0,0.0,9.0,638500.0,639000.0,4842000.0,4842500.0,638750.0,4842250.0,-79.27747486870753,43.72030312705134,0.25
g_58_31,58,31,40.0,0.0,1.0,0.0,41.0,638500.0,639000.0,4842500.0,4843000.0,638750.0,4842750.0,-79.27734589566447,43.72480306314091,0.25
g_58_32,58,32,102.0,0.0,0.0,0.0,102.0,638500.0,639000.0,4843000.0,4843500.0,638750.0,4843250.0,-79.27721689271887,43.729302995369636,0.25
g_58_33,58,33,143.0,0.0,0.0,0.0,143.0,638500.0,639000.0,4843500.0,4844000.0,638750.0,4843750.0,-79.2770878598624,43.73380292373738,0.25
g_58_34,58,34,41.0,0.0,0.0,0.0,41.0,638500.0,639000.0,4844000.0,4844500.0,638750.0,4844250.0,-79.27695879708679,43.73830284824406,0.25
g_58_35,58,35,23.0,0.0,0.0,0.0,23.0,638500.0,639000.0,4844500.0,4845000.0,638750.0,4844750.0,-79.27682970438373,43.74280276888953,0.25
g_58_36,58,36,108.0,0.0,4.0,0.0,112.0,638500.0,639000.0,4845000.0,4845500.0,638750.0,4845250.0,-79.27670058174493,43.7473026856737,0.25
g_58_37,58,37,65.0,0.0,3.0,0.0,68.0,638500.0,639000.0,4845500.0,4846000.0,638750.0,4845750.0,-79.27657142916209,43.751802598596456,0.25
g_58_38,58,38,43.0,0.0,4.0,0.0,47.0,638500.0,639000.0,4846000.0,4846500.0,638750.0,4846250.0,-79.27644224662691,43.756302507657665,0.25
g_58_39,58,39,62.0,0.0,0.0,0.0,62.0,638500.0,639000.0,4846500.0,4847000.0,638750.0,4846750.0,-79.27631303413106,43.76080241285724,0.25
g_58_40,58,40,31.0,0.0,0.0,0.0,31.0,638500.0,639000.0,4847000.0,4847500.0,638750.0,4847250.0,-79.27618379166624,43.76530231419504,0.25
g_58_41,58,41,37.0,0.0,2.0,0.0,39.0,638500.0,639000.0,4847500.0,4848000.0,638750.0,4847750.0,-79.27605451922413,43.76980221167097,0.25
g_58_42,58,42,32.0,0.0,1.0,0.0,33.0,638500.0,639000.0,4848000.0,4848500.0,638750.0,4848250.0,-79.27592521679644,43.7743021052849,0.25
g_58_43,58,43,41.0,0.0,0.0,0.0,41.0,638500.0,639000.0,4848500.0,4849000.0,638750.0,4848750.0,-79.27579588437482,43.778801995036744,0.25
g_58_44,58,44,64.0,0.0,3.0,0.0,67.0,638500.0,639000.0,4849000.0,4849500.0,638750.0,4849250.0,-79.27566652195092,43.78330188092637,0.25
g_58_45,58,45,46.0,0.0,16.0,0.0,62.0,638500.0,639000.0,4849500.0,4850000.0,638750.0,4849750.0,-79.27553712951647,43.787801762953656,0.25
g_58_46,58,46,20.0,0.0,0.0,0.0,20.0,638500.0,639000.0,4850000.0,4850500.0,638750.0,4850250.0,-79.2754077070631,43.79230164111851,0.25
g_58_47,58,47,33.0,0.0,2.0,0.0,35.0,638500.0,639000.0,4850500.0,4851000.0,638750.0,4850750.0,-79.27527825458247,43.79680151542081,0.25
g_58_48,58,48,31.0,0.0,0.0,0.0,31.0,638500.0,639000.0,4851000.0,4851500.0,638750.0,4851250.0,-79.27514877206626,43.801301385860434,0.25
g_58_49,58,49,32.0,0.0,0.0,0.0,32.0,638500.0,639000.0,4851500.0,4852000.0,638750.0,4851750.0,-79.27501925950612,43.805801252437284,0.25
g_58_50,58,50,18.0,0.0,0.0,0.0,18.0,638500.0,639000.0,4852000.0,4852500.0,638750.0,4852250.0,-79.27488971689371,43.81030111515124,0.25
g_58_51,58,51,28.0,0.0,0.0,0.0,28.0,638500.0,639000.0,4852500.0,4853000.0,638750.0,4852750.0,-79.27476014422068,43.8148009740022,0.25
g_58_52,58,52,47.0,0.0,0.0,0.0,47.0,638500.0,639000.0,4853000.0,4853500.0,638750.0,4853250.0,-79.27463054147869,43.81930082899002,0.25
g_58_53,58,53,97.0,0.0,1.0,0.0,98.0,638500.0,639000.0,4853500.0,4854000.0,638750.0,4853750.0,-79.27450090865936,43.823800680114616,0.25
g_58_54,58,54,56.0,0.0,0.0,0.0,56.0,638500.0,639000.0,4854000.0,4854500.0,638750.0,4854250.0,-79.27437124575434,43.828300527375866,0.25
g_58_55,58,55,13.0,0.0,0.0,0.0,13.0,638500.0,639000.0,4854500.0,4855000.0,638750.0,4854750.0,-79.27424155275527,43.83280037077366,0.25
g_59_21,59,21,10.0,0.0,0.0,0.0,10.0,639000.0,639500.0,4837500.0,4838000.0,639250.0,4837750.0,-79.27243393695721,43.67970996284913,0.25
g_59_22,59,22,28.0,0.0,0.0,0.0,28.0,639000.0,639500.0,4838000.0,4838500.0,639250.0,4838250.0,-79.27230476963413,43.684209919066,0.25
g_59_23,59,23,79.0,0.0,3.0,0.0,82.0,639000.0,639500.0,4838500.0,4839000.0,639250.0,4838750.0,-79.27217557237574,43.688709871420876,0.25
g_59_24,59,24,131.0,0.0,0.0,0.0,131.0,639000.0,639500.0,4839000.0,4839500.0,639250.0,4839250.0,-79.27204634517378,43.69320981991364,0.25
g_59_25,59,25,51.0,0.0,1.0,0.0,52.0,639000.0,639500.0,4839500.0,4840000.0,639250.0,4839750.0,-79.27191708801993,43.69770976454419,0.25
g_59_26,59,26,50.0,1.0,0.0,0.0,51.0,639000.0,639500.0,4840000.0,4840500.0,639250.0,4840250.0,-79.27178780090591,43.70220970531242,0.25
g_59_27,59,27,37.0,0.0,1.0,0.0,38.0,639000.0,639500.0,4840500.0,4841000.0,639250.0,4840750.0,-79.27165848382343,43.7067096422182,0.25
g_59_28,59,28,180.0,0.0,0.0,0.0,180.0,639000.0,639500.0,4841000.0,4841500.0,639250.0,4841250.0,-79.27152913676417,43.711209575261385,0.25
g_59_29,59,29,108.0,0.0,0.0,0.0,108.0,639000.0,639500.0,4841500.0,4842000.0,639250.0,4841750.0,-79.27139975971984,43.71570950444192,0.25
g_59_30,59,30,17.0,0.0,0.0,0.0,17.0,639000.0,639500.0,4842000.0,4842500.0,639250.0,4842250.0,-79.27127035268212,43.72020942975964,0.25
g_59_31,59,31,34.0,0.0,0.0,0.0,34.0,639000.0,639500.0,4842500.0,4843000.0,639250.0,4842750.0,-79.27114091564269,43.72470935121448,0.25
g_59_32,59,32,170.0,0.0,0.0,0.0,170.0,639000.0,639500.0,4843000.0,4843500.0,639250.0,4843250.0,-79.27101144859326,43.72920926880628,0.25
g_59_33,59,33,180.0,0.0,2.0,0.0,182.0,639000.0,639500.0,4843500.0,4844000.0,639250.0,4843750.0,-79.27088195152548,43.733709182534945,0.25
g_59_34,59,34,39.0,0.0,0.0,0.0,39.0,639000.0,639500.0,4844000.0,4844500.0,639250.0,4844250.0,-79.27075242443104,43.73820909240036,0.25
g_59_35,59,35,13.0,0.0,0.0,0.0,13.0,639000.0,639500.0,4844500.0,4845000.0,639250.0,4844750.0,-79.27062286730163,43.7427089984024,0.25
g_59_36,59,36,14.0,0.0,0.0,0.0,14.0,639000.0,639500.0,4845000.0,4845500.0,639250.0,4845250.0,-79.2704932801289,43.747208900540976,0.25
g_59_37,59,37,116.0,0.0,0.0,0.0,116.0,639000.0,639500.0,4845500.0,4846000.0,639250.0,4845750.0,-79.27036366290453,43.75170879881595,0.25
g_59_38,59,38,11.0,0.0,0.0,0.0,11.0,639000.0,639500.0,4846000.0,4846500.0,639250.0,4846250.0,-79.27023401562018,43.756208693227215,0.25
g_59_39,59,39,8.0,0.0,0.0,0.0,8.0,639000.0,639500.0,4846500.0,4847000.0,639250.0,4846750.0,-79.27010433826752,43.760708583774665,0.25
g_59_40,59,40,30.0,0.0,4.0,0.0,34.0,639000.0,639500.0,4847000.0,4847500.0,639250.0,4847250.0,-79.26997463083819,43.76520847045817,0.25
g_59_41,59,41,92.0,0.0,2.0,0.0,94.0,639000.0,639500.0,4847500.0,4848000.0,639250.0,4847750.0,-79.26984489332385,43.76970835327763,0.25
g_59_42,59,42,9.0,0.0,0.0,0.0,9.0,639000.0,639500.0,4848000.0,4848500.0,639250.0,4848250.0,-79.26971512571616,43.774208232232915,0.25
g_59_43,59,43,2.0,0.0,0.0,0.0,2.0,639000.0,639500.0,4848500.0,4849000.0,639250.0,4848750.0,-79.26958532800678,43.77870810732392,0.25
g_59_44,59,44,35.0,0.0,0.0,0.0,35.0,639000.0,639500.0,4849000.0,4849500.0,639250.0,4849250.0,-79.26945550018732,43.78320797855055,0.25
g_59_45,59,45,124.0,0.0,11.0,0.0,135.0,639000.0,639500.0,4849500.0,4850000.0,639250.0,4849750.0,-79.26932564224946,43.787707845912664,0.25
g_59_46,59,46,18.0,0.0,1.0,0.0,19.0,639000.0,639500.0,4850000.0,4850500.0,639250.0,4850250.0,-79.2691957541848,43.79220770941016,0.25
g_59_47,59,47,27.0,0.0,3.0,0.0,30.0,639000.0,639500.0,4850500.0,4851000.0,639250.0,4850750.0,-79.269065835985,43.7967075690429,0.25
g_59_48,59,48,30.0,0.0,0.0,0.0,30.0,639000.0,639500.0,4851000.0,4851500.0,639250.0,4851250.0,-79.2689358876417,43.801207424810826,0.25
g_59_49,59,49,166.0,0.0,0.0,0.0,166.0,639000.0,639500.0,4851500.0,4852000.0,639250.0,4851750.0,-79.2688059091465,43.805707276713775,0.25
g_59_50,59,50,96.0,0.0,7.0,0.0,103.0,639000.0,639500.0,4852000.0,4852500.0,639250.0,4852250.0,-79.26867590049105,43.81020712475165,0.25
g_59_51,59,51,40.0,0.0,0.0,0.0,40.0,639000.0,639500.0,4852500.0,4853000.0,639250.0,4852750.0,-79.26854586166694,43.814706968924334,0.25
g_59_52,59,52,47.0,0.0,0.0,0.0,47.0,639000.0,639500.0,4853000.0,4853500.0,639250.0,4853250.0,-79.2684157926658,43.819206809231716,0.25
g_59_53,59,53,38.0,0.0,0.0,0.0,38.0,639000.0,639500.0,4853500.0,4854000.0,639250.0,4853750.0,-79.2682856934793,43.823706645673674,0.25
g_59_54,59,54,38.0,0.0,0.0,0.0,38.0,639000.0,639500.0,4854000.0,4854500.0,639250.0,4854250.0,-79.26815556409896,43.82820647825012,0.25
g_59_55,59,55,39.0,0.0,0.0,0.0,39.0,639000.0,639500.0,4854500.0,4855000.0,639250.0,4854750.0,-79.26802540451645,43.832706306960915,0.25
g_60_22,60,22,10.0,0.0,0.0,0.0,10.0,639500.0,640000.0,4838000.0,4838500.0,639750.0,4838250.0,-79.26610399165031,43.68411600256661,0.25
g_60_23,60,23,44.0,0.0,1.0,0.0,45.0,639500.0,640000.0,4838500.0,4839000.0,639750.0,4838750.0,-79.2659743312624,43.68861594025161,0.25
g_60_24,60,24,64.0,0.0,1.0,0.0,65.0,639500.0,640000.0,4839000.0,4839500.0,639750.0,4839250.0,-79.26584464082367,43.69311587407232,0.25
g_60_25,60,25,43.0,0.0,0.0,0.0,43.0,639500.0,640000.0,4839500.0,4840000.0,639750.0,4839750.0,-79.26571492032585,43.69761580402863,0.25
g_60_26,60,26,44.0,0.0,0.0,0.0,44.0,639500.0,640000.0,4840000.0,4840500.0,639750.0,4840250.0,-79.26558516976056,43.70211573012045,0.25
g_60_27,60,27,118.0,0.0,3.0,0.0,121.0,639500.0,640000.0,4840500.0,4841000.0,639750.0,4840750.0,-79.26545538911951,43.70661565234764,0.25
g_60_28,60,28,54.0,0.0,2.0,0.0,56.0,639500.0,640000.0,4841000.0,4841500.0,639750.0,4841250.0,-79.26532557839435,43.711115570710085,0.25
g_60_29,60,29,73.0,0.0,3.0,0.0,76.0,639500.0,640000.0,4841500.0,4842000.0,639750.0,4841750.0,-79.26519573757678,43.715615485207685,0.25
g_60_30,60,30,23.0,0.0,0.0,0.0,23.0,639500.0,640000.0,4842000.0,4842500.0,639750.0,4842250.0,-79.2650658666584,43.72011539584032,0.25
g_60_31,60,31,110.0,0.0,1.0,0.0,111.0,639500.0,640000.0,4842500.0,4843000.0,639750.0,4842750.0,-79.26493596563093,43.72461530260786,0.25
g_60_32,60,32,200.0,0.0,2.0,0.0,202.0,639500.0,640000.0,4843000.0,4843500.0,639750.0,4843250.0,-79.26480603448597,43.729115205510205,0.25
g_60_33,60,33,255.0,0.0,1.0,1.0,257.0,639500.0,640000.0,4843500.0,4844000.0,639750.0,4843750.0,-79.26467607321521,43.73361510454723,0.25
g_60_34,60,34,42.0,0.0,0.0,0.0,42.0,639500.0,640000.0,4844000.0,4844500.0,639750.0,4844250.0,-79.26454608181028,43.738114999718846,0.25
g_60_35,60,35,43.0,0.0,0.0,0.0,43.0,639500.0,640000.0,4844500.0,4845000.0,639750.0,4844750.0,-79.26441606026283,43.74261489102489,0.25
g_60_36,60,36,48.0,0.0,0.0,0.0,48.0,639500.0,640000.0,4845000.0,4845500.0,639750.0,4845250.0,-79.2642860085645,43.74711477846529,0.25
g_60_37,60,37,281.0,0.0,5.0,0.0,286.0,639500.0,640000.0,4845500.0,4846000.0,639750.0,4845750.0,-79.26415592670695,43.751614662039906,0.25
g_60_38,60,38,142.0,0.0,0.0,0.0,142.0,639500.0,640000.0,4846000.0,4846500.0,639750.0,4846250.0,-79.26402581468177,43.756114541748644,0.25
g_60_39,60,39,24.0,0.0,0.0,0.0,24.0,639500.0,640000.0,4846500.0,4847000.0,639750.0,4846750.0,-79.26389567248061,43.76061441759138,0.25
g_60_40,60,40,38.0,0.0,0.0,0.0,38.0,639500.0,640000.0,4847000.0,4847500.0,639750.0,4847250.0,-79.26376550009513,43.76511428956798,0.25
g_60_41,60,41,83.0,0.0,1.0,0.0,84.0,639500.0,640000.0,4847500.0,4848000.0,639750.0,4847750.0,-79.26363529751691,43.769614157678355,0.25
g_60_42,60,42,530.0,0.0,0.0,0.0,530.0,639500.0,640000.0,4848000.0,4848500.0,639750.0,4848250.0,-79.2635050647376,43.77411402192237,0.25
g_60_43,60,43,10.0,0.0,0.0,0.0,10.0,639500.0,640000.0,4848500.0,4849000.0,639750.0,4848750.0,-79.26337480174881,43.778613882299936,0.25
g_60_44,60,44,21.0,0.0,0.0,0.0,21.0,639500.0,640000.0,4849000.0,4849500.0,639750.0,4849250.0,-79.26324450854214,43.783113738810925,0.25
g_60_45,60,45,37.0,0.0,2.0,0.0,39.0,639500.0,640000.0,4849500.0,4850000.0,639750.0,4849750.0,-79.26311418510923,43.78761359145521,0.25
g_60_47,60,47,29.0,0.0,0.0,0.0,29.0,639500.0,640000.0,4850500.0,4851000.0,639750.0,4850750.0,-79.26285344753106,43.79661328514326,0.25
g_60_48,60,48,40.0,0.0,0.0,0.0,40.0,639500.0,640000.0,4851000.0,4851500.0,639750.0,4851250.0,-79.26272303336901,43.801113126186785,0.25
g_60_49,60,49,48.0,0.0,0.0,0.0,48.0,639500.0,640000.0,4851500.0,4852000.0,639750.0,4851750.0,-79.26259258894713,43.80561296336316,0.25
g_60_50,60,50,52.0,0.0,1.0,0.0,53.0,639500.0,640000.0,4852000.0,4852500.0,639750.0,4852250.0,-79.26246211425699,43.81011279667228,0.25
g_60_51,60,51,48.0,0.0,0.0,0.0,48.0,639500.0,640000.0,4852500.0,4853000.0,639750.0,4852750.0,-79.26233160929021,43.81461262611401,0.25
g_60_52,60,52,26.0,0.0,2.0,0.0,28.0,639500.0,640000.0,4853000.0,4853500.0,639750.0,4853250.0,-79.26220107403836,43.81911245168825,0.25
g_60_53,60,53,24.0,0.0,0.0,0.0,24.0,639500.0,640000.0,4853500.0,4854000.0,639750.0,4853750.0,-79.26207050849303,43.82361227339487,0.25
g_60_54,60,54,14.0,0.0,0.0,0.0,14.0,639500.0,640000.0,4854000.0,4854500.0,639750.0,4854250.0,-79.26193991264577,43.8281120912338,0.25
g_60_55,60,55,14.0,0.0,0.0,0.0,14.0,639500.0,640000.0,4854500.0,4855000.0,639750.0,4854750.0,-79.26180928648822,43.83261190520488,0.25
g_61_24,61,24,12.0,0.0,1.0,0.0,13.0,640000.0,640500.0,4839000.0,4839500.0,640250.0,4839250.0,-79.25964296653268,43.693021591922815,0.25
g_61_25,61,25,91.0,0.0,0.0,0.0,91.0,640000.0,640500.0,4839500.0,4840000.0,640250.0,4839750.0,-79.25951278269919,43.69752150715241,0.25
g_61_26,61,26,45.0,0.0,0.0,0.0,45.0,640000.0,640500.0,4840000.0,4840500.0,640250.0,4840250.0,-79.25938256869097,43.70202141851533,0.25
g_61_27,61,27,60.0,0.0,0.0,0.0,60.0,640000.0,640500.0,4840500.0,4841000.0,640250.0,4840750.0,-79.2592523244997,43.70652132601143,0.25
g_61_28,61,28,42.0,0.0,0.0,0.0,42.0,640000.0,640500.0,4841000.0,4841500.0,640250.0,4841250.0,-79.25912205011699,43.711021229640636,0.25
g_61_29,61,29,134.0,0.0,2.0,0.0,136.0,640000.0,640500.0,4841500.0,4842000.0,640250.0,4841750.0,-79.25899174553449,43.715521129402795,0.25
g_61_30,61,30,58.0,0.0,0.0,0.0,58.0,640000.0,640500.0,4842000.0,4842500.0,640250.0,4842250.0,-79.2588614107438,43.72002102529779,0.25
g_61_31,61,31,55.0,0.0,0.0,0.0,55.0,640000.0,640500.0,4842500.0,4843000.0,640250.0,4842750.0,-79.25873104573662,43.72452091732552,0.25
g_61_32,61,32,94.0,0.0,0.0,0.0,94.0,640000.0,640500.0,4843000.0,4843500.0,640250.0,4843250.0,-79.2586006505045,43.72902080548586,0.25
g_61_33,61,33,230.0,0.0,1.0,0.0,231.0,640000.0,640500.0,4843500.0,4844000.0,640250.0,4843750.0,-79.2584702250391,43.73352068977872,0.25
g_61_34,61,34,214.0,0.0,0.0,0.0,214.0,640000.0,640500.0,4844000.0,4844500.0,640250.0,4844250.0,-79.25833976933205,43.73802057020396,0.25
g_61_35,61,35,56.0,0.0,2.0,0.0,58.0,640000.0,640500.0,4844500.0,4845000.0,640250.0,4844750.0,-79.25820928337492,43.74252044676144,0.25
g_61_36,61,36,29.0,0.0,0.0,0.0,29.0,640000.0,640500.0,4845000.0,4845500.0,640250.0,4845250.0,-79.25807876715936,43.747020319451096,0.25
g_61_37,61,37,101.0,0.0,0.0,0.0,101.0,640000.0,640500.0,4845500.0,4846000.0,640250.0,4845750.0,-79.25794822067695,43.751520188272785,0.25
g_61_38,61,38,48.0,0.0,0.0,0.0,48.0,640000.0,640500.0,4846000.0,4846500.0,640250.0,4846250.0,-79.25781764391934,43.7560200532264,0.25
